20260317 102100;6736.75;6738.25;6735;6737;636
20260317 102200;6737;6737.25;6736;6736.5;333
20260317 102300;6736.75;6737.25;6736.25;6736.5;260
20260317 102400;6736.25;6738.5;6736.25;6738.25;402
20260317 102500;6738.5;6738.5;6736.25;6736.5;173
20260317 102600;6736.5;6737;6736.25;6736.25;198
20260317 102700;6736.5;6737.5;6736.5;6736.75;303
20260317 102800;6736.75;6737.5;6736.25;6737.25;194
20260317 102900;6737.5;6739.5;6737.5;6739;347
20260317 103000;6739;6739.25;6738.5;6739;235
20260317 103100;6738.75;6740;6738.5;6739.25;391
20260317 103200;6739;6739.75;6737.5;6738;413
20260317 103300;6738.25;6740;6738;6739.75;240
20260317 103400;6739.75;6741;6739.75;6740.25;273
20260317 103500;6740.5;6744;6740.5;6742.75;982
20260317 103600;6742.75;6743.25;6742.25;6743.25;393
20260317 103700;6743.25;6744.75;6743.25;6744.25;472
20260317 103800;6744.25;6745.25;6743.75;6744.75;383
20260317 103900;6744.75;6744.75;6741.25;6742;540
20260317 104000;6742;6742;6741.25;6741.5;327
20260317 104100;6741.25;6741.75;6739.5;6741;454
20260317 104200;6741;6741.75;6740.25;6740.25;293
20260317 104300;6740.25;6741.5;6739.75;6740.25;241
